Age;Inches;Weight;GP;MIN;REB;OREB;DREB;BLK;PF;PFD;DIST_MILES;DIST_MILES_OFF;DIST_MILES_DEF;AVG_SPEED;AVG_SPEED_OFF;AVG_SPEED_DEF;CONTESTED_SHOTS;CONTESTED_SHOTS_2PT;CONTESTED_SHOTS_3PT;BOX_OUTS;OFF_BOXOUTS;DEF_BOXOUTS;DEFLECTIONS;CHARGES_DRAWN;target
34;81;240;67;30.2;6.8;1.5;5.3;0.9;2.1;1.4;2.09;1.15;0.94;3.95;4.24;3.65;10.06;7.21;2.85;4.67;0.42;4.25;1.52;0.0;1
29;80;220;18;21.1;4.8;1.3;3.5;0.4;1.5;1.6;1.66;0.94;0.72;4.39;4.87;3.93;6.28;3.28;3.0;1.89;0.5;1.39;2.0;0.06;1
28;78;214;66;26.6;4.3;0.7;3.5;0.3;1.9;3.2;1.93;1.02;0.91;4.12;4.35;3.89;5.15;2.71;2.44;0.41;0.03;0.38;1.64;0.05;1
19;82;215;14;9.9;1.9;0.7;1.2;0.3;1.0;1.4;0.78;0.41;0.37;4.39;4.61;4.16;3.86;2.57;1.29;1.57;0.14;1.43;0.43;0.14;0
26;77;186;64;18.4;1.9;0.3;1.7;0.3;1.5;1.7;1.41;0.74;0.67;4.29;4.55;4.03;3.95;2.0;1.95;1.17;0.0;1.17;2.05;0.16;0
27;84;250;55;17.6;5.8;1.8;4.0;0.9;2.3;1.6;1.32;0.71;0.6;4.16;4.46;3.85;8.56;6.93;1.64;3.25;0.31;2.95;0.75;0.0;1
27;79;215;40;14.8;2.8;0.9;1.9;0.2;1.8;0.7;1.15;0.61;0.54;4.41;4.58;4.24;2.28;1.2;1.08;0.48;0.05;0.43;1.1;0.05;0
24;79;212;17;6.9;2.8;0.9;1.9;0.1;0.7;0.6;0.52;0.27;0.25;4.51;4.75;4.36;1.65;0.59;1.06;0.59;0.24;0.35;0.24;0.0;1
28;77;212;37;17.6;2.1;0.3;1.8;0.1;1.3;0.4;1.31;0.7;0.61;4.13;4.38;3.88;2.32;1.24;1.08;0.22;0.0;0.22;1.14;0.03;1
24;76;200;24;12.1;1.2;0.3;1.0;0.2;1.2;1.2;0.91;0.48;0.43;4.18;4.52;3.85;2.29;1.17;1.13;0.13;0.0;0.13;0.29;0.0;1
27;81;222;18;4.1;1.3;0.6;0.7;0.2;0.4;0.4;0.32;0.18;0.14;4.45;4.86;4.0;1.28;0.67;0.61;0.5;0.06;0.44;0.11;0.0;0
23;79;210;18;8.8;0.9;0.2;0.7;0.1;1.1;0.4;0.65;0.36;0.3;4.09;4.51;3.67;1.72;0.83;0.89;0.22;0.06;0.17;0.28;0.0;0
26;82;279;57;33.0;15.2;4.4;10.8;1.6;3.5;4.4;2.26;1.2;1.06;3.86;3.97;3.74;13.04;10.28;2.75;2.61;1.12;1.49;3.53;0.02;1
36;78;215;21;19.9;3.7;0.8;2.9;1.0;1.7;0.9;1.51;0.79;0.72;4.21;4.46;3.97;4.81;2.57;2.24;1.48;0.0;1.48;1.38;0.0;1
28;79;210;7;12.4;3.9;1.0;2.9;0.4;1.9;0.4;0.99;0.49;0.49;4.4;4.32;4.47;3.86;2.57;1.29;0.57;0.0;0.57;1.14;0.0;1
25;79;197;54;34.4;5.1;1.2;3.9;1.0;2.4;3.9;2.51;1.39;1.12;4.07;4.53;3.61;8.7;4.48;4.22;0.74;0.13;0.61;1.37;0.02;1
21;75;181;70;20.7;2.2;0.4;1.8;0.1;1.9;1.2;1.63;0.89;0.75;4.4;4.68;4.12;5.14;2.64;2.5;0.2;0.0;0.2;0.54;0.01;0
23;82;266;22;10.0;3.0;0.8;2.2;0.2;1.2;0.9;0.73;0.37;0.36;4.04;4.23;3.86;3.73;3.23;0.5;2.32;0.45;1.86;0.41;0.0;1
27;82;253;62;34.4;9.3;2.3;7.0;2.3;2.5;6.5;2.28;1.17;1.11;3.73;3.86;3.59;12.45;7.77;4.68;1.87;0.45;1.42;2.74;0.21;1
35;80;240;55;15.9;2.8;0.6;2.2;0.2;1.3;0.6;1.17;0.65;0.52;4.12;4.47;3.75;4.0;2.69;1.31;2.25;0.13;2.13;0.38;0.15;0
26;77;195;11;4.2;0.6;0.2;0.5;0.3;0.7;0.3;0.3;0.16;0.14;4.15;4.35;3.93;0.45;0.27;0.18;0.0;0.0;0.0;0.18;0.0;0
24;86;229;27;16.2;4.0;1.6;2.4;0.4;2.8;2.4;1.25;0.67;0.58;4.33;4.79;3.89;7.59;6.07;1.52;3.26;0.44;2.81;0.63;0.19;0
33;82;260;42;22.2;5.6;1.7;4.0;0.5;3.4;2.3;1.56;0.83;0.74;3.95;4.18;3.71;8.74;6.64;2.1;4.83;0.69;4.14;0.52;0.38;1
27;75;200;68;23.4;2.6;0.4;2.2;0.1;1.9;1.6;1.65;0.82;0.83;3.94;4.03;3.85;3.37;1.97;1.4;0.97;0.03;0.94;1.38;0.04;1
29;75;180;49;24.2;2.3;0.4;2.0;0.1;2.2;0.6;1.88;0.95;0.93;4.36;4.44;4.29;3.29;1.37;1.92;1.1;0.04;1.06;1.59;0.04;1
24;79;200;10;8.3;1.5;0.3;1.2;0.0;0.3;0.6;0.66;0.36;0.3;4.42;4.95;3.92;2.0;1.1;0.9;0.3;0.0;0.3;0.2;0.0;0
22;81;255;72;33.6;10.2;2.4;7.8;1.3;2.5;4.5;2.41;1.28;1.12;4.02;4.21;3.82;10.94;7.26;3.68;5.76;0.36;5.4;2.49;0.01;0
27;75;195;71;22.8;2.2;0.3;1.9;0.2;2.2;0.9;1.71;0.86;0.85;4.28;4.45;4.11;4.42;2.48;1.94;0.97;0.01;0.96;1.13;0.04;0
23;82;240;57;35.4;7.8;2.0;5.8;0.6;3.3;5.0;2.53;1.39;1.14;4.01;4.34;3.67;5.4;3.32;2.09;0.75;0.32;0.44;3.89;0.07;1
27;80;255;53;19.4;5.8;2.3;3.5;0.9;2.2;2.5;1.43;0.76;0.67;4.17;4.41;3.92;7.4;5.74;1.66;2.98;0.58;2.4;1.0;0.0;1
31;81;250;18;28.5;4.7;0.9;3.7;0.4;1.5;5.4;1.86;1.01;0.85;3.68;3.91;3.44;5.56;2.83;2.72;1.44;0.0;1.44;0.94;0.39;1
31;88;290;44;9.6;4.5;1.5;3.0;0.2;1.3;1.2;0.68;0.36;0.32;3.98;4.13;3.83;3.86;3.07;0.8;1.52;0.3;1.23;0.2;0.02;1
25;82;250;66;21.1;5.1;1.2;3.9;0.3;1.7;1.3;1.55;0.84;0.71;4.12;4.43;3.81;5.94;3.5;2.44;4.11;0.59;3.52;0.79;0.02;0
27;78;220;61;28.9;3.4;0.4;3.0;0.2;2.2;2.1;2.24;1.23;1.01;4.3;4.72;3.87;7.02;3.3;3.72;1.2;0.05;1.15;2.07;0.0;1
31;80;226;63;33.1;4.1;0.6;3.5;0.1;1.7;3.1;2.42;1.34;1.08;4.11;4.45;3.74;5.92;2.9;3.02;1.52;0.05;1.48;0.9;0.05;1
20;86;220;7;12.4;2.7;0.7;2.0;0.9;1.6;1.0;0.93;0.5;0.43;4.14;4.53;3.76;5.14;2.71;2.43;0.57;0.0;0.57;0.71;0.0;1
30;75;210;71;19.3;2.0;0.3;1.7;0.2;1.9;1.4;1.39;0.76;0.63;4.04;4.46;3.63;3.69;1.66;2.03;0.45;0.0;0.45;1.94;0.03;0
27;75;207;57;36.0;4.2;0.9;3.3;0.4;2.2;6.1;2.69;1.47;1.21;4.18;4.62;3.74;5.74;2.4;3.33;0.53;0.02;0.51;1.95;0.23;1
23;80;215;58;22.4;5.9;1.6;4.4;0.8;1.7;1.4;1.77;0.96;0.81;4.4;4.88;3.93;8.45;5.88;2.57;2.12;0.26;1.86;1.02;0.03;1
24;72;180;34;12.7;2.1;0.3;1.8;0.1;1.3;0.9;1.0;0.54;0.46;4.38;4.69;4.07;2.44;1.15;1.29;0.47;0.0;0.47;0.62;0.0;0
22;79;190;62;33.9;6.1;0.8;5.3;0.6;2.9;5.0;2.55;1.39;1.16;4.23;4.73;3.75;8.26;4.37;3.89;0.65;0.0;0.65;1.89;0.06;1
28;74;182;25;18.5;1.6;0.2;1.5;0.1;1.6;1.7;1.38;0.78;0.59;4.15;4.54;3.73;2.44;1.0;1.44;0.56;0.0;0.56;0.64;0.04;1
21;78;190;6;5.2;1.2;0.2;1.0;0.2;0.5;0.2;0.41;0.21;0.19;4.35;4.53;4.52;1.17;0.67;0.5;0.0;0.0;0.0;0.17;0.17;0
32;84;282;68;26.7;4.6;0.9;3.7;2.4;2.4;2.0;1.88;1.0;0.88;3.98;4.42;3.57;19.03;15.4;3.63;4.21;0.16;4.04;1.26;0.0;1
23;76;202;58;28.2;4.7;1.1;3.7;0.5;2.8;1.8;2.16;1.2;0.96;4.29;4.63;3.92;6.4;3.76;2.64;0.69;0.0;0.69;2.52;0.02;1
24;81;218;30;8.1;2.0;0.8;1.2;0.6;1.0;0.3;0.63;0.34;0.29;4.49;4.99;4.01;3.67;2.83;0.83;1.77;0.13;1.63;0.87;0.0;0
21;81;240;56;12.7;3.5;1.2;2.3;0.3;1.9;1.0;0.97;0.52;0.45;4.27;4.51;4.02;4.66;2.95;1.71;2.64;0.59;2.05;0.5;0.0;0
26;74;205;63;25.1;2.0;0.2;1.8;0.0;1.8;0.9;1.94;1.09;0.85;4.35;4.82;3.86;3.62;1.78;1.84;0.75;0.0;0.75;0.97;0.0;0
27;76;220;72;30.8;4.6;0.8;3.8;0.2;2.3;1.4;2.47;1.32;1.15;4.46;4.79;4.14;7.08;3.88;3.21;0.51;0.06;0.46;1.88;0.01;0
28;75;190;70;36.5;4.2;0.7;3.6;0.6;2.6;2.0;2.78;1.56;1.22;4.3;4.74;3.85;7.8;4.07;3.73;0.61;0.01;0.6;1.53;0.01;1
33;78;220;10;16.1;1.2;0.4;0.8;0.4;1.4;1.4;1.15;0.61;0.54;3.94;4.34;3.58;3.6;1.9;1.7;0.2;0.0;0.2;1.4;0.2;1
24;77;205;18;17.6;2.1;0.6;1.6;0.4;1.8;1.4;1.41;0.76;0.66;4.51;4.9;4.11;3.56;1.61;1.94;1.0;0.06;0.94;1.44;0.22;0
23;81;260;27;10.7;3.7;1.0;2.7;0.3;2.3;1.0;0.83;0.43;0.39;4.36;4.57;4.11;4.56;3.44;1.11;2.56;0.33;2.22;0.59;0.07;0
20;80;218;58;26.7;3.7;0.6;3.1;0.5;2.3;1.9;2.11;1.09;1.02;4.38;4.59;4.19;5.33;2.78;2.55;0.48;0.0;0.48;2.4;0.0;1
24;80;210;57;22.0;3.3;0.9;2.4;0.4;1.5;1.0;1.73;0.94;0.78;4.4;4.87;3.95;4.96;2.82;2.14;1.46;0.02;1.44;0.77;0.11;1
25;73;183;8;22.9;3.9;0.5;3.4;0.3;2.5;1.1;1.82;0.98;0.84;4.46;4.85;4.08;6.88;4.0;2.88;0.88;0.0;0.88;2.13;0.38;0
25;78;205;45;29.6;4.2;1.1;3.1;0.2;1.8;3.6;2.12;1.17;0.96;4.11;4.51;3.7;4.91;2.29;2.62;0.73;0.0;0.73;2.33;0.07;1
36;80;238;58;32.8;6.3;1.2;5.1;0.5;2.9;2.8;2.11;1.12;1.0;3.64;3.77;3.49;5.22;2.0;3.22;2.64;0.36;2.28;1.48;0.02;0
22;71;200;37;9.5;1.3;0.2;1.1;0.1;0.9;0.5;0.72;0.38;0.34;4.36;4.54;4.18;1.38;0.46;0.92;0.22;0.0;0.22;0.59;0.03;0
25;79;230;65;29.4;3.6;0.6;3.0;0.2;2.5;1.8;2.17;1.17;1.0;4.16;4.32;3.99;6.52;3.92;2.6;1.03;0.09;0.94;1.85;0.12;1
24;79;210;28;18.8;3.9;0.6;3.2;0.3;1.7;2.3;1.5;0.81;0.68;4.45;4.82;4.08;3.68;1.89;1.79;1.04;0.04;1.0;1.5;0.32;1
31;81;230;5;10.8;1.4;0.2;1.2;0.2;0.6;0.2;0.79;0.43;0.36;4.08;4.58;3.61;1.2;0.6;0.6;0.6;0.0;0.6;1.2;0.0;1
23;78;199;10;4.0;0.4;0.2;0.2;0.2;0.3;0.5;0.28;0.14;0.14;4.46;4.82;4.14;1.4;0.9;0.5;0.4;0.0;0.4;0.4;0.0;0
27;74;185;3;13.5;0.7;0.0;0.7;0.0;1.0;1.0;1.09;0.58;0.51;4.68;4.94;4.15;2.0;1.0;1.0;0.67;0.0;0.67;1.0;0.0;0
23;80;219;47;10.2;2.8;0.6;2.1;0.3;1.2;0.8;0.75;0.41;0.34;4.25;4.64;3.87;3.57;2.7;0.87;1.51;0.34;1.17;0.6;0.02;1
23;81;225;18;5.8;1.8;0.7;1.2;0.3;0.4;0.4;0.43;0.23;0.19;4.28;4.67;3.89;2.56;1.56;1.0;0.72;0.11;0.61;0.33;0.0;1
27;81;200;62;13.2;4.5;1.7;2.7;1.0;1.8;1.5;0.97;0.51;0.46;4.09;4.34;3.85;6.85;4.65;2.21;0.92;0.15;0.77;0.56;0.05;1
24;71;175;28;14.3;1.9;0.3;1.6;0.1;1.3;0.6;1.09;0.6;0.5;4.25;4.67;3.86;2.14;1.0;1.14;0.25;0.0;0.25;1.18;0.0;0
22;69;180;33;8.8;0.9;0.1;0.8;0.2;0.8;0.6;0.63;0.33;0.3;4.22;4.56;3.9;1.94;0.67;1.27;0.36;0.0;0.36;0.58;0.06;0
35;73;175;70;31.5;5.0;0.4;4.6;0.2;2.3;3.5;2.1;1.18;0.93;3.73;4.17;3.28;2.63;1.11;1.51;0.56;0.0;0.56;3.34;0.06;0
23;80;234;44;7.9;2.9;1.4;1.5;0.5;1.9;1.2;0.6;0.32;0.28;4.31;4.51;4.13;2.52;1.86;0.66;1.57;0.41;1.16;0.59;0.11;0
24;82;214;62;21.4;6.3;1.7;4.6;0.9;1.6;3.5;1.6;0.88;0.72;4.15;4.51;3.79;9.27;6.63;2.65;2.05;0.27;1.77;1.03;0.0;1
26;82;240;39;32.8;13.8;4.3;9.5;1.8;2.6;2.7;2.41;1.27;1.14;4.15;4.57;3.76;13.85;10.59;3.26;4.08;0.41;3.67;1.62;0.21;1
20;76;195;65;25.8;3.5;0.4;3.1;0.1;1.8;1.8;1.96;1.04;0.91;4.27;4.55;3.99;4.54;2.17;2.37;0.2;0.0;0.2;1.32;0.06;0
24;77;205;48;18.8;3.3;0.8;2.5;0.2;1.6;1.6;1.53;0.82;0.71;4.56;4.85;4.25;4.77;2.15;2.63;0.81;0.1;0.71;1.27;0.29;0
27;84;240;58;23.1;7.1;2.8;4.3;0.4;2.4;3.1;1.79;1.0;0.79;4.36;4.74;3.96;7.4;5.64;1.76;3.78;0.5;3.28;1.6;0.07;1
21;73;190;65;33.0;3.1;0.9;2.2;0.1;2.2;3.9;2.42;1.37;1.05;4.13;4.48;3.75;6.08;2.57;3.51;0.37;0.03;0.34;1.69;0.02;0
34;81;188;5;6.5;1.6;0.4;1.2;0.0;1.4;0.8;0.52;0.26;0.25;4.46;4.55;4.36;1.8;1.0;0.8;0.0;0.0;0.0;1.4;0.2;0
28;75;200;72;24.4;2.6;0.6;2.0;0.3;1.8;1.6;1.92;1.02;0.9;4.37;4.62;4.12;5.17;2.42;2.75;0.82;0.06;0.76;1.47;0.07;0
34;77;215;24;14.4;1.3;0.3;1.0;0.3;1.4;0.2;1.08;0.57;0.5;4.18;4.26;4.09;2.67;1.54;1.13;0.67;0.0;0.67;1.42;0.04;1
27;82;270;22;17.5;4.6;2.5;2.1;0.1;1.5;0.9;1.33;0.7;0.63;4.25;4.38;4.08;4.32;3.5;0.82;2.45;0.86;1.59;1.0;0.0;1
24;76;193;45;32.3;3.9;0.4;3.6;0.3;1.9;3.6;2.37;1.28;1.1;4.13;4.59;3.7;4.87;1.93;2.93;0.42;0.0;0.42;2.18;0.04;1
32;71;183;57;24.9;2.1;0.4;1.8;0.0;1.3;2.4;1.83;1.05;0.78;4.12;4.58;3.63;3.05;0.95;2.11;0.61;0.04;0.58;0.82;0.07;0
24;82;231;37;9.8;2.5;0.3;2.2;0.1;0.9;0.5;0.74;0.4;0.33;4.36;4.7;3.99;3.73;2.38;1.35;1.38;0.03;1.35;0.22;0.05;1
22;77;230;13;10.9;1.4;0.2;1.2;0.1;1.5;0.5;0.87;0.47;0.4;4.41;4.8;4.03;3.0;1.54;1.46;1.23;0.08;1.15;0.77;0.08;0
25;83;245;55;16.1;3.7;1.3;2.4;0.7;2.7;1.4;1.23;0.64;0.59;4.28;4.51;4.06;7.56;5.71;1.85;2.44;0.47;1.96;0.93;0.0;0
29;74;195;66;37.5;4.3;0.5;3.8;0.3;1.7;6.2;2.68;1.51;1.17;4.01;4.42;3.58;4.7;1.79;2.91;0.38;0.03;0.35;2.06;0.09;1
27;77;210;49;29.0;4.9;0.7;4.2;0.1;2.4;2.6;2.39;1.31;1.08;4.61;5.14;4.1;5.2;2.02;3.18;1.12;0.02;1.1;1.31;0.12;1
26;77;210;48;17.4;1.9;0.2;1.7;0.1;0.9;0.6;1.27;0.68;0.59;4.14;4.44;3.83;2.71;1.06;1.65;0.42;0.02;0.4;0.63;0.04;0
21;82;234;43;14.2;2.5;1.2;1.3;1.3;2.3;1.3;1.09;0.56;0.53;4.32;4.48;4.16;6.02;4.81;1.21;1.84;0.19;1.65;0.77;0.12;0
28;80;245;65;24.1;6.6;2.2;4.4;1.3;3.4;2.2;1.74;0.9;0.84;4.07;4.27;3.88;10.94;8.12;2.82;4.11;0.69;3.42;1.8;0.11;1
31;82;233;62;29.6;5.2;0.5;4.6;0.1;1.2;3.8;2.07;1.16;0.9;3.9;4.33;3.47;5.58;3.31;2.27;1.61;0.05;1.56;1.05;0.16;1
33;78;215;68;24.8;3.3;0.8;2.6;0.5;2.0;0.9;1.99;1.05;0.94;4.52;4.82;4.23;7.12;3.71;3.41;1.04;0.15;0.9;2.66;0.07;0
24;77;214;35;13.9;1.9;0.3;1.6;0.2;1.1;1.1;1.08;0.58;0.5;4.36;4.62;4.09;2.94;1.6;1.34;0.2;0.0;0.2;0.54;0.0;1
27;78;220;63;30.4;4.2;0.9;3.3;0.5;2.1;1.3;2.28;1.14;1.13;4.23;4.41;4.06;8.65;5.03;3.62;1.67;0.05;1.62;1.57;0.1;1
26;82;225;66;24.7;6.2;1.5;4.6;0.2;2.4;2.1;1.89;1.03;0.86;4.34;4.71;3.97;8.52;5.71;2.8;2.56;0.27;2.29;1.18;0.05;0
20;80;208;61;18.5;4.0;0.5;3.5;0.7;0.9;0.8;1.36;0.71;0.65;4.19;4.44;3.95;6.98;3.66;3.33;1.26;0.0;1.26;0.49;0.0;0
20;73;192;59;30.9;1.9;0.5;1.4;0.1;1.6;1.6;2.3;1.29;1.0;4.18;4.53;3.82;6.02;3.15;2.86;0.58;0.0;0.58;1.19;0.08;0
24;74;185;4;3.5;0.0;0.0;0.0;0.0;0.3;0.0;0.25;0.13;0.13;4.26;4.6;3.97;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0
27;77;219;20;13.4;2.3;0.4;1.9;0.6;1.6;1.0;0.98;0.5;0.48;4.33;4.65;4.04;3.1;2.3;0.8;1.6;0.15;1.45;1.3;0.1;1
27;82;225;54;29.3;4.5;0.6;3.9;0.6;2.6;2.4;2.19;1.22;0.97;4.3;4.99;3.67;8.7;6.15;2.56;1.98;0.07;1.91;1.54;0.19;1
22;75;185;51;32.0;3.8;0.7;3.2;0.5;2.8;5.5;2.43;1.3;1.13;4.23;4.61;3.86;6.14;2.04;4.1;0.25;0.0;0.25;2.92;0.02;1
22;79;225;63;32.0;4.5;0.7;3.8;0.3;2.9;2.1;2.46;1.32;1.13;4.29;4.65;3.93;7.46;4.0;3.46;1.46;0.08;1.38;1.49;0.06;1
22;74;200;60;19.5;3.7;0.7;3.0;0.3;1.8;1.8;1.5;0.8;0.7;4.28;4.6;3.97;3.68;2.0;1.68;0.58;0.08;0.5;2.58;0.0;1
31;83;265;56;22.0;10.0;2.5;7.5;0.9;2.0;2.3;1.41;0.76;0.65;3.62;3.92;3.32;7.77;5.86;1.91;3.46;0.63;2.84;0.63;0.02;1
25;77;210;43;21.3;3.5;0.8;2.7;0.4;2.0;1.1;1.65;0.85;0.8;4.3;4.49;4.12;3.81;2.51;1.3;0.58;0.02;0.56;2.28;0.0;0
30;78;220;68;34.1;5.5;0.6;4.9;0.3;2.6;4.9;2.49;1.39;1.1;4.11;4.57;3.65;4.18;2.29;1.88;1.44;0.0;1.44;1.75;0.04;1
33;78;215;24;12.1;2.3;0.5;1.8;0.2;1.3;1.2;0.87;0.45;0.42;4.09;4.48;3.75;3.88;2.54;1.33;0.63;0.04;0.58;0.71;0.04;1
23;81;228;12;6.0;1.6;0.3;1.3;0.3;0.7;0.2;0.48;0.26;0.22;4.43;4.84;4.02;2.67;2.17;0.5;0.75;0.0;0.75;0.5;0.0;0
21;83;250;38;32.5;11.5;3.9;7.6;1.5;3.1;2.4;2.31;1.22;1.09;3.98;4.26;3.69;15.5;10.39;5.11;2.76;0.76;2.0;1.32;0.0;1
23;76;180;66;25.6;5.8;1.0;4.8;0.3;2.2;1.6;2.1;1.16;0.95;4.68;5.14;4.22;6.29;3.06;3.23;0.38;0.02;0.36;3.09;0.0;0
28;77;185;73;21.5;3.8;1.0;2.9;0.3;1.3;1.3;1.66;0.92;0.74;4.4;4.75;4.03;4.18;2.74;1.44;0.66;0.08;0.58;2.36;0.04;1
26;73;172;65;30.8;3.6;0.3;3.3;0.2;2.2;3.1;2.3;1.2;1.09;4.12;4.31;3.92;5.28;2.55;2.72;0.38;0.0;0.38;1.38;0.18;1
22;74;205;34;15.8;2.3;0.6;1.7;0.2;1.9;1.5;1.21;0.66;0.55;4.32;4.7;3.94;3.56;1.62;1.94;0.18;0.0;0.18;1.38;0.03;1
26;76;220;36;13.6;2.1;0.3;1.8;0.2;1.4;0.3;1.01;0.55;0.47;4.24;4.59;3.92;3.67;1.78;1.89;0.25;0.0;0.25;0.86;0.0;0
26;76;240;39;9.1;1.5;0.2;1.3;0.3;0.9;0.4;0.66;0.34;0.32;4.14;4.38;3.88;2.49;1.51;0.97;0.97;0.03;0.95;0.44;0.03;0
28;81;265;51;24.4;9.8;3.2;6.6;0.9;2.1;1.5;1.8;0.95;0.84;4.19;4.56;3.83;11.14;8.78;2.35;4.98;0.59;4.39;1.35;0.02;1
23;78;210;59;23.3;3.9;1.1;2.8;0.6;2.2;1.8;1.73;0.9;0.84;4.15;4.31;4.0;6.61;3.12;3.49;1.41;0.08;1.32;2.0;0.07;1
31;74;200;50;26.0;2.4;0.5;1.9;0.3;1.0;2.3;1.96;1.1;0.86;4.22;4.72;3.72;3.94;1.88;2.06;0.22;0.0;0.22;1.1;0.02;1
25;72;185;26;9.6;0.6;0.1;0.5;0.0;0.8;0.3;0.72;0.38;0.34;4.26;4.43;4.12;1.35;0.69;0.65;0.23;0.0;0.23;0.58;0.0;0
25;76;190;68;24.7;3.3;0.5;2.8;0.9;2.2;3.2;1.91;1.06;0.85;4.3;4.81;3.8;8.44;4.6;3.84;0.54;0.0;0.54;1.43;0.44;1
23;77;206;70;35.9;4.2;0.4;3.8;0.3;3.0;6.4;2.69;1.5;1.19;4.19;4.72;3.68;5.87;3.04;2.83;1.16;0.04;1.11;1.34;0.06;1
24;77;215;11;7.3;0.6;0.2;0.5;0.1;0.5;0.8;0.53;0.3;0.23;4.05;4.67;3.46;0.82;0.45;0.36;0.55;0.0;0.55;0.18;0.09;0
23;80;240;1;8.9;5.0;2.0;3.0;0.0;0.0;0.0;0.73;0.38;0.35;4.28;4.95;3.62;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0
25;73;195;63;35.1;3.4;0.7;2.7;0.2;1.8;4.0;2.57;1.45;1.12;4.11;4.57;3.64;4.83;1.68;3.14;0.84;0.0;0.84;2.05;0.21;1
23;82;235;6;4.7;2.3;0.8;1.5;0.0;1.0;0.5;0.38;0.2;0.17;4.43;4.38;4.07;1.83;1.33;0.5;1.33;0.0;1.33;0.17;0.0;1
30;84;245;44;17.6;5.7;1.4;4.3;0.9;3.0;1.2;1.25;0.66;0.59;3.98;4.23;3.72;6.7;5.07;1.64;2.73;0.36;2.36;1.52;0.14;1
24;79;225;73;28.9;3.3;0.9;2.4;0.4;3.8;2.4;2.11;1.09;1.02;4.09;4.26;3.93;7.52;3.49;4.03;1.21;0.04;1.16;2.23;0.04;1
28;75;210;10;20.7;2.4;0.2;2.2;0.6;2.1;1.4;1.45;0.79;0.66;3.89;4.43;3.39;3.9;1.1;2.8;0.8;0.0;0.8;0.7;0.0;1
24;83;240;62;34.8;12.4;3.0;9.4;0.5;3.1;4.9;2.53;1.35;1.18;4.08;4.38;3.8;11.26;7.63;3.63;3.6;0.77;2.82;1.4;0.0;1
23;73;215;69;34.3;4.4;0.8;3.6;0.2;2.5;3.8;2.41;1.33;1.08;3.94;4.29;3.59;5.01;2.54;2.48;1.9;0.0;1.9;1.9;0.04;1
22;81;229;9;14.8;4.2;1.6;2.7;0.7;2.6;1.7;1.16;0.65;0.51;4.34;4.5;4.15;7.0;4.89;2.11;1.11;0.11;1.0;0.56;0.0;0
23;76;203;66;23.0;4.8;1.0;3.8;0.3;1.7;1.5;1.82;0.96;0.86;4.44;4.85;4.05;4.77;2.39;2.38;0.36;0.06;0.3;2.24;0.02;1
27;79;220;71;29.9;5.7;2.0;3.7;0.5;2.5;1.3;2.27;1.2;1.07;4.24;4.41;4.06;8.55;4.92;3.63;1.93;0.06;1.87;1.55;0.03;1
28;79;225;69;19.9;2.5;0.4;2.1;0.1;1.7;0.8;1.58;0.87;0.71;4.56;5.02;4.11;4.74;2.46;2.28;1.17;0.06;1.12;0.3;0.03;1
22;84;249;16;17.8;4.6;1.0;3.6;0.6;2.6;1.2;1.4;0.76;0.64;4.18;4.55;3.81;9.81;7.0;2.81;1.81;0.0;1.81;0.69;0.0;1
30;78;230;43;28.4;6.2;0.5;5.7;0.8;2.6;1.9;1.96;1.04;0.93;3.91;4.27;3.56;9.7;5.77;3.93;3.93;0.05;3.88;2.88;0.19;1
23;81;245;22;12.4;3.9;1.3;2.6;0.8;1.7;1.3;0.95;0.51;0.45;4.32;4.67;3.97;5.05;3.77;1.27;1.73;0.23;1.5;0.45;0.05;0
26;79;215;73;29.7;3.2;0.1;3.0;0.3;2.6;1.2;2.25;1.25;0.99;4.27;4.71;3.82;6.33;2.88;3.45;1.12;0.01;1.11;1.11;0.12;0
26;75;210;2;6.7;0.5;0.0;0.5;0.0;0.5;0.5;0.47;0.26;0.21;3.76;4.34;3.22;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0
24;78;221;39;17.6;2.6;0.4;2.2;0.1;1.3;1.1;1.28;0.68;0.59;4.06;4.3;3.82;2.82;0.95;1.87;0.46;0.03;0.44;0.92;0.0;1
34;82;265;69;18.9;7.3;2.5;4.9;1.1;3.2;3.0;1.34;0.71;0.64;3.98;4.18;3.78;6.58;5.25;1.33;3.29;1.38;1.91;1.25;0.0;0
28;82;240;40;26.5;5.7;1.9;3.8;0.6;2.6;2.9;1.97;1.08;0.89;4.23;4.55;3.88;11.95;7.9;4.05;3.4;0.18;3.23;1.85;0.08;1
21;81;217;40;12.2;2.2;0.5;1.6;0.0;0.8;1.3;0.92;0.5;0.42;4.26;4.61;3.92;2.73;1.38;1.35;0.1;0.0;0.1;0.53;0.0;0
31;75;191;56;18.2;2.3;0.6;1.8;0.2;1.4;0.7;1.42;0.77;0.65;4.42;4.9;3.96;3.36;2.09;1.27;0.63;0.02;0.61;1.2;0.04;1
31;81;218;28;10.8;3.8;1.3;2.5;0.3;2.2;0.9;0.81;0.44;0.37;4.16;4.39;3.92;4.75;3.79;0.96;3.0;0.46;2.54;0.57;0.0;1
